accession	accession_version	strain	date	region	country	division	location	length	host	host_genus	host_type	is_lab_host	date_released	date_updated	sra_accessions	authors	full_authors	institution	url	coverage	cdsCoverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	p48_coverage	NTPase_coverage	p22_coverage	VPg_coverage	3CLpro_coverage	RdRp_coverage	VP1_coverage	VP2_coverage	ORF2_type	ORF1_type	VP1_nextclade	VP1_group	VP1_type	VP1_variant	RdRp_nextclade	RdRp_group	RdRp_type	RdRp_variant
LC209479	LC209479.1	Hu/GII/JP/2011/GII.P16_GII.2/Ehime-45	2011-XX-XX	Asia	Japan	Ehime		7525	Homo sapiens	Homo	human		2017-12-14	2017-12-14		Mizukoshi et al.	Mizukoshi,F.,Nagasawa,K.,Doan,Y.H.,Haga,K.,Yoshizumi,S.,Ueki,Y.,Shinohara,M.,Ishikawa,M.,Sakon,N.,Shigemoto,N.,Okamoto-Nakagawa,R.,Ochi,A.,Murakami,K.,Ryo,A.,Suzuki,Y.,Katayama,K.,Kimura,H.,Matsushima,Y.	Division of Virology; Tonomachi 3-25-13, Kawasaki-ku, Kawasaki, Kanagawa 210-0821	https://www.ncbi.nlm.nih.gov/nuccore/LC209479	0.997621250165191	3CLpro:1,NTPase:1,ORF1:0.9988235294117647,RdRp:1,VP1:0.9722735674676525,VP2:0.9368029739776952,VPg:1,p22:1,p48:0.9939759036144579	0	1114	0						VP1:293-301,VP1:338-340,VP2:133-149	0.994	1.0	1.0	1.0	1.0	1.0	0.972	0.937	GII.2	GII.P16	GII.2	GII	GII.2		GII.P16	GII.P	GII.P16	
LC342057	LC342057.1	Hu/JP/1998/GI.PNAd-GI.6/No20-Saitama-98-17	1998-XX-XX	Asia	Japan	Saitama		7677	Homo sapiens	Homo	human		2019-04-02	2019-04-02		Sano et al.	Sano,D.,Utagawa,E.,Katayama,K.,Doan,H.Y.	Kitasato Institute for Life Sciences, Laboratory of Viral Infection I; 5-9-1 Shirokane, Minato-ku, Tokyo 108-8641	https://www.ncbi.nlm.nih.gov/nuccore/LC342057	0.9838773622307387	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.028823529411764706,RdRp:1,VP1:0.9648798521256932,VP2:0.6765799256505576,VPg:1,p22:1,p48:0.21385542168674698	0	3307	0						ORF1:72-1700,p48:72-332,NTPase:65-70,VP1:323-341,VP2:149-155,VP2:215-269	0.214	0.984	1.0	1.0	1.0	1.0	0.965	0.677	GI.6	GI.PNA4 (GI.Pg)					GI.PNA4	GI.P	GI.PNA4	
LC342058	LC342058.1	Hu/JP/1998/GI.PNAd-GI.6/No24-Saitama-98-26	1998-XX-XX	Asia	Japan	Saitama		7685	Homo sapiens	Homo	human		2019-04-02	2019-04-02		Sano et al.	Sano,D.,Utagawa,E.,Katayama,K.,Doan,H.Y.	Kitasato Institute for Life Sciences, Laboratory of Viral Infection I; 5-9-1 Shirokane, Minato-ku, Tokyo 108-8641	https://www.ncbi.nlm.nih.gov/nuccore/LC342058	0.9853310426853442	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.028823529411764706,RdRp:1,VP1:0.9630314232902033,VP2:0.6914498141263941,VPg:1,p22:1,p48:0.21385542168674698	0	3315	0						ORF1:72-1700,p48:72-332,NTPase:65-70,VP1:300-311,VP1:332-339,VP2:140-148,VP2:215-269	0.214	0.984	1.0	1.0	1.0	1.0	0.963	0.691	GI.6	GI.PNA4 (GI.Pg)					GI.PNA4	GI.P	GI.PNA4	
LC342059	LC342059.1	Hu/JP/1999/GII.PNAe-GII.12/No35-Saitama-99-1	1999-XX-XX	Asia	Japan	Saitama		7557	Homo sapiens	Homo	human		2019-04-02	2019-04-02		Sano et al.	Sano,D.,Utagawa,E.,Katayama,K.,Doan,H.Y.	Kitasato Institute for Life Sciences, Laboratory of Viral Infection I; 5-9-1 Shirokane, Minato-ku, Tokyo 108-8641	https://www.ncbi.nlm.nih.gov/nuccore/LC342059	1	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:0.9926062846580407,VP2:0.9330855018587361,VPg:1,p22:1,p48:1	0	1999	0						VP1:304-306,VP2:141-158	1.0	1.0	1.0	1.0	1.0	1.0	0.993	0.933	GII.12	GII.PNA7 (GII.Pr)	GII.12	GII	GII.12		GII.PNA7	GII.P	GII.PNA7	
LC369214	LC369214.1	NoV/Hu/JP/2014/GII.P17-GII.17/AO-8	2014-XX-XX	Asia	Japan	Aomori		7591	Homo sapiens	Homo	human		2019-10-11	2023-06-28		Matsushima et al.	Matsushima,Y.,Mizukoshi,F.,Sakon,N.,Doan,Y.H.,Ueki,Y.,Ogawa,Y.,Motoya,T.,Tsukagoshi,H.,Nakamura,N.,Shigemoto,N.,Yoshitomi,H.,Okamoto-Nakagawa,R.,Suzuki,R.,Tsutsui,R.,Terasoma,F.,Takahashi,T.,Sadamasu,K.,Shimizu,H.,Okabe,N.,Nagasawa,K.,Aso,J.,Ishii,H.,Kuroda,M.,Ryo,A.,Katayama,K.,Kimura,H.	Musashimurayama, Tokyo 208-0011	https://www.ncbi.nlm.nih.gov/nuccore/LC369214	1	3CLpro:1,NTPase:1,ORF1:0.9935294117647059,RdRp:1,VP1:1,VP2:0.9591078066914498,VPg:1,p22:0.9378531073446328,p48:1	0	2018	0						ORF1:852-860,p22:154-162,VP2:165-173	1.0	1.0	0.938	1.0	1.0	1.0	1.0	0.959	GII.17	GII.P17	GII.17	GII	GII.17		GII.P17	GII.P	GII.P17	
LC644992	LC644992.1	Hu/GII.17[P17]/1379F/Tokyo/2021/Japan	2021-03-XX	Asia	Japan	Tokyo		7417	Homo sapiens	Homo	human		2021-08-04	2021-08-04		Yaoita et al.	Yaoita,Y.,Hasegawa,M.,Asakura,H.,Nagano,M.,Hayashi,Y.,Negishi,A.,Kumagai,R.,Kawakami,M.,Hayashi,M.,Yamazaki,T.,Kitamura,Y.,Kaku,E.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Chiba,T.,Suzuki,J.,Sadamasu,K.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC644992	0.9829522928505352	3CLpro:1,NTPase:1,ORF1:0.9894117647058823,RdRp:1,VP1:1,VP2:0.9368029739776952,VPg:1,p22:0.9378531073446328,p48:0.9789156626506024	0	1993	0						ORF1:852-860,p22:154-162	0.979	1.0	0.938	1.0	1.0	1.0	1.0	0.937			GII.17	GII	GII.17		GII.P17	GII.P	GII.P17	
LC699529	LC699529.1	Hu/GII.4[P31]/2448/Tokyo/2020/Japan	2020-02-XX	Asia	Japan	Tokyo		7497	Homo sapiens	Homo	human		2022-03-12	2022-03-12		Yaoita et al.	Yaoita,Y.,Hasegawa,M.,Asakura,H.,Nagano,M.,Hayashi,Y.,Negishi,A.,Kumagai,R.,Kawakami,M.,Hayashi,M.,Yamazaki,T.,Kitamura,Y.,Kaku,E.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Suzuki,J.,Sadamasu,K.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC699529	0.9907493061979649	3CLpro:1,NTPase:1,ORF1:0.9923529411764705,RdRp:1,VP1:1,VP2:1,VPg:1,p22:0.9717514124293786,p48:0.9759036144578314	0	1244	0						ORF1:857-860,p22:159-162	0.976	1.0	0.972	1.0	1.0	1.0	1.0	1.0			GII.4	GII	GII.4	Sydney_2012*	GII.P31	GII.P	GII.P31	
LC726063	LC726063.1	Hu/GII.3[P12]/1152/Tokyo/2022/Japan	2022-01-XX	Asia	Japan	Tokyo		7498	Homo sapiens	Homo	human		2022-08-26	2022-08-26		Yaoita et al.	Yaoita,Y.,Hasegawa,M.,Asakura,H.,Nagano,M.,Hayashi,Y.,Negishi,A.,Kawakami,M.,Hayashi,M.,Yamazaki,T.,Kuroki,K.,Kitamura,Y.,Kaku,E.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Suzuki,J.,Sadamasu,K.,Isogai,M.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC726063	0.9947138892559799	3CLpro:1,NTPase:1,ORF1:0.9952941176470588,RdRp:1,VP1:0.9685767097966729,VP2:0.9107806691449815,VPg:1,p22:1,p48:0.9759036144578314	0	1971	0						VP1:292-302,VP2:167-190	0.976	1.0	1.0	1.0	1.0	1.0	0.969	0.911			GII.3	GII	GII.3		GII.P12	GII.P	GII.P12	
LC726075	LC726075.1	Hu/GII.4[P31]/1145F/Tokyo/2022/Japan	2022-01-XX	Asia	Japan	Tokyo		7500	Homo sapiens	Homo	human		2022-08-26	2022-08-26		Yaoita et al.	Yaoita,Y.,Hasegawa,M.,Asakura,H.,Nagano,M.,Hayashi,Y.,Negishi,A.,Kawakami,M.,Hayashi,M.,Yamazaki,T.,Kuroki,K.,Kitamura,Y.,Kaku,E.,Isogai,M.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Suzuki,J.,Sadamasu,K.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC726075	0.9923351394211709	3CLpro:1,NTPase:1,ORF1:0.9882352941176471,RdRp:1,VP1:1,VP2:1,VPg:1,p22:0.943502824858757,p48:0.9698795180722891	0	1276	0						ORF1:853-860,p22:155-162	0.97	1.0	0.944	1.0	1.0	1.0	1.0	1.0			GII.4	GII	GII.4	Sydney_2012*	GII.P31	GII.P	GII.P31	
LC726084	LC726084.1	Hu/GII.2[P16]/788F/Tokyo/2021/Japan	2021-11-XX	Asia	Japan	Tokyo		7364	Homo sapiens	Homo	human		2022-08-26	2022-08-26		Yaoita et al.	Yaoita,Y.,Hasegawa,M.,Asakura,H.,Nagano,M.,Hayashi,Y.,Negishi,A.,Kawakami,M.,Hayashi,M.,Yamazaki,T.,Kuroki,K.,Kitamura,Y.,Kaku,E.,Isogai,M.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Suzuki,J.,Sadamasu,K.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC726084	0.9760803488833091	3CLpro:1,NTPase:1,ORF1:0.9723529411764706,RdRp:1,VP1:1,VP2:0.9330855018587361,VPg:1,p22:1,p48:0.858433734939759	0	989	0						VP2:140-156	0.858	1.0	1.0	1.0	1.0	1.0	1.0	0.933			GII.2	GII	GII.2		GII.P16	GII.P	GII.P16	
LC726085	LC726085.1	Hu/GII.2[P16]/1068F/Tokyo/2022/Japan	2022-01-XX	Asia	Japan	Tokyo		7499	Homo sapiens	Homo	human		2022-08-26	2022-08-26		Yaoita et al.	Yaoita,Y.,Hasegawa,M.,Asakura,H.,Nagano,M.,Hayashi,Y.,Negishi,A.,Kawakami,M.,Hayashi,M.,Yamazaki,T.,Kuroki,K.,Kitamura,Y.,Kaku,E.,Isogai,M.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Suzuki,J.,Sadamasu,K.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC726085	0.993920972644377	3CLpro:1,NTPase:1,ORF1:0.9970588235294118,RdRp:1,VP1:1,VP2:0.929368029739777,VPg:1,p22:1,p48:0.9849397590361446	0	970	0						VP2:139-155	0.985	1.0	1.0	1.0	1.0	1.0	1.0	0.929			GII.2	GII	GII.2		GII.P16	GII.P	GII.P16	
LC769682	LC769682.1	Norovirus GII/Hu/IN/2019/GII.3[P16]/NICED-BCH-10486	2019-01-15	Asia	India	Kolkata		7564	Homo sapiens	Homo	human		2023-10-17	2025-07-11		Lo et al.	Lo,M.,Doan,Y.H.,Mitra,S.,Saha,R.,Miyoshi,S.I.,Kitahara,K.,Dutta,S.,Oka,T.,Chawla-Sarkar,M.	Center for Emergency Preparedness and Response; 4-7-1 Gakuen, Musashimurayama, Tokyo 208-0011	https://www.ncbi.nlm.nih.gov/nuccore/LC769682	0.9990749306197965	3CLpro:1,NTPase:1,ORF1:0.9994117647058823,RdRp:1,VP1:1,VP2:0.9442379182156134,VPg:1,p22:1,p48:0.9969879518072289	0	950	0						VP2:167-181	0.997	1.0	1.0	1.0	1.0	1.0	1.0	0.944			GII.3	GII	GII.3		GII.P16	GII.P	GII.P16	
LC769687	LC769687.1	Norovirus GI/Hu/IN/2019/GI.3[P13]/NICED-BCH-10892	2019-04-03	Asia	India	North 24 Parganas		7775	Homo sapiens	Homo	human		2023-10-17	2025-07-11		Lo et al.	Lo,M.,Doan,Y.H.,Mitra,S.,Saha,R.,Miyoshi,S.I.,Kitahara,K.,Dutta,S.,Oka,T.,Chawla-Sarkar,M.	Center for Emergency Preparedness and Response; 4-7-1 Gakuen, Musashimurayama, Tokyo 208-0011	https://www.ncbi.nlm.nih.gov/nuccore/LC769687	0.9894277785119598	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.01764705882352941,RdRp:1,VP1:0.9611829944547134,VP2:0.8661710037174721,VPg:1,p22:0.8418079096045198,p48:0.1716867469879518	0	3276	0						ORF1:28-55,ORF1:72-100,ORF1:123-240,ORF1:250-393,ORF1:404-776,ORF1:793-1700,p48:28-55,p48:72-100,p48:123-240,p48:250-332,NTPase:65-70,p22:82-94,p22:144-158,VP1:9-14,VP1:341-354,VP2:132-158	0.172	0.984	0.842	1.0	1.0	1.0	0.961	0.866			GI.3	GI	GI.3		GI.P13	GI.P	GI.P13	
LC769695	LC769695.1	Norovirus GII/Hu/IN/2019/GII.4 Sydney[P16]/NICED-BCH-11612	2019-08-22	Asia	India	North 24 Parganas		7548	Homo sapiens	Homo	human		2023-10-17	2025-07-11		Lo et al.	Lo,M.,Doan,Y.H.,Mitra,S.,Saha,R.,Miyoshi,S.I.,Kitahara,K.,Dutta,S.,Oka,T.,Chawla-Sarkar,M.	Center for Emergency Preparedness and Response; 4-7-1 Gakuen, Musashimurayama, Tokyo 208-0011	https://www.ncbi.nlm.nih.gov/nuccore/LC769695	0.9980177084709925	3CLpro:1,NTPase:1,ORF1:0.9988235294117647,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9939759036144579	0	162	0							0.994	1.0	1.0	1.0	1.0	1.0	1.0	1.0			GII.4	GII	GII.4	Sydney_2012*	GII.P16	GII.P	GII.P16	
LC769711	LC769711.1	Norovirus GI/Hu/IN/2018/GI.3[P13]/NICED-RV-791	2018-06-18	Asia	India	Kolkata		7815	Homo sapiens	Homo	human		2023-10-17	2025-07-11		Lo et al.	Lo,M.,Doan,Y.H.,Mitra,S.,Saha,R.,Miyoshi,S.I.,Kitahara,K.,Dutta,S.,Oka,T.,Chawla-Sarkar,M.	Center for Emergency Preparedness and Response; 4-7-1 Gakuen, Musashimurayama, Tokyo 208-0011	https://www.ncbi.nlm.nih.gov/nuccore/LC769711	1	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.05058823529411765,RdRp:1,VP1:0.9611829944547134,VP2:0.7806691449814126,VPg:1,p22:0.7457627118644068,p48:0.2891566265060241	0	3300	0						ORF1:15-18,ORF1:71-100,ORF1:123-240,ORF1:250-393,ORF1:404-760,ORF1:793-1700,p48:15-18,p48:71-100,p48:123-240,p48:250-332,NTPase:65-70,p22:65-94,p22:144-158,VP1:9-14,VP1:341-354,VP2:132-153,VP2:207-230,VP2:257-269	0.289	0.984	0.746	1.0	1.0	1.0	0.961	0.781			GI.3	GI	GI.3		GI.P13	GI.P	GI.P13	
LC769715	LC769715.1	Norovirus GII/Hu/IN/2019/GII.3[P16]/NICED-RV-1373	2019-04-22	Asia	India	Kolkata		7531	Homo sapiens	Homo	human		2023-10-17	2025-07-11		Lo et al.	Lo,M.,Doan,Y.H.,Mitra,S.,Saha,R.,Miyoshi,S.I.,Kitahara,K.,Dutta,S.,Oka,T.,Chawla-Sarkar,M.	Center for Emergency Preparedness and Response; 4-7-1 Gakuen, Musashimurayama, Tokyo 208-0011	https://www.ncbi.nlm.nih.gov/nuccore/LC769715	0.9969604863221885	3CLpro:1,NTPase:1,ORF1:0.9976470588235294,RdRp:1,VP1:1,VP2:0.9442379182156134,VPg:1,p22:1,p48:0.9879518072289156	0	957	0						VP2:167-181	0.988	1.0	1.0	1.0	1.0	1.0	1.0	0.944			GII.3	GII	GII.3		GII.P16	GII.P	GII.P16	
LC868426	LC868426.1	Hu/GII.17[P17]/TKY241383/2024/JP	2024-12-XX	Asia	Japan	Tokyo		7495	Homo sapiens	Homo	human		2025-04-25	2025-04-26		Asakura et al.	Asakura,H.,Yokota,S.,Iwasaki,N.,Miseki,N.,Isogai,M.,Konishi,N.,Miyake,H.,Sadamasu,K.,Chiba,T.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku-ku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC868426	0.993920972644377	3CLpro:1,NTPase:1,ORF1:0.9976470588235294,RdRp:1,VP1:0.988909426987061,VP2:0.8996282527881041,VPg:1,p22:1,p48:0.9879518072289156	0	1986	0						VP1:394-398,VP2:134-157	0.988	1.0	1.0	1.0	1.0	1.0	0.989	0.9			GII.17	GII	GII.17		GII.P17	GII.P	GII.P17	
LC868433	LC868433.1	Hu/GII.17[P17]/TKY242405/2025/JP	2025-03-XX	Asia	Japan	Tokyo		7488	Homo sapiens	Homo	human		2025-04-25	2025-04-26		Asakura et al.	Asakura,H.,Yokota,S.,Iwasaki,N.,Miseki,N.,Isogai,M.,Konishi,N.,Miyake,H.,Sadamasu,K.,Chiba,T.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku-ku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC868433	0.9929959032641734	3CLpro:1,NTPase:1,ORF1:0.9970588235294118,RdRp:1,VP1:0.988909426987061,VP2:0.862453531598513,VPg:1,p22:1,p48:0.9849397590361446	0	1980	0						VP1:394-398,VP2:134-157,VP2:167-172	0.985	1.0	1.0	1.0	1.0	1.0	0.989	0.862			GII.17	GII	GII.17		GII.P17	GII.P	GII.P17	
LC877024	LC877024.1	Hu/GII.7[P7]/TKY2874/2024/JPN	2024-02-XX	Asia	Japan			7483	Homo sapiens	Homo	human		2025-05-30	2025-05-31		Asakura et al.	Asakura,H.,Yokota,S.,Iwasaki,N.,Miseki,N.,Isogai,M.,Konishi,N.,Miyake,H.,Sadamasu,K.,Chiba,T.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku-ku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC877024	0.9887670146689573	3CLpro:1,NTPase:1,ORF1:0.9623529411764706,RdRp:1,VP1:0.9907578558225508,VP2:0.9479553903345725,VPg:1,p22:1,p48:0.8072289156626506	0	2390	0						ORF1:29-36,ORF1:50-67,p48:29-36,p48:50-67,VP1:305-307,VP2:171-183	0.807	1.0	1.0	1.0	1.0	1.0	0.991	0.948			GII.7	GII	GII.7		GII.P7	GII.P	GII.P7	
LC877034	LC877034.1	Hu/GII.7[P7]/TKY2931/2025/JPN	2025-03-XX	Asia	Japan			7474	Homo sapiens	Homo	human		2025-05-30	2025-05-31		Asakura et al.	Asakura,H.,Yokota,S.,Iwasaki,N.,Miseki,N.,Isogai,M.,Konishi,N.,Miyake,H.,Sadamasu,K.,Chiba,T.	Department of Microbiology; Hyakunincho3-24-1, Shinjyuku-ku, Tokyo 169-0073	https://www.ncbi.nlm.nih.gov/nuccore/LC877034	0.9931280560327739	3CLpro:1,NTPase:1,ORF1:0.9835294117647059,RdRp:1,VP1:0.9907578558225508,VP2:0.9553903345724907,VPg:1,p22:0.9661016949152542,p48:0.9337349397590361	0	2408	0						ORF1:52-67,ORF1:861-866,p48:52-67,p22:163-168,VP1:305-307,VP2:171-181	0.934	1.0	0.966	1.0	1.0	1.0	0.991	0.955			GII.7	GII	GII.7		GII.P7	GII.P	GII.P7	
MF140634	MF140634.1	Norovirus/GII/Hu/NL/2010/GII.P4-GII.4/Rotterdam/E1300272_p1_d566	2010-07-27	Europe	Netherlands			7531	Homo sapiens	Homo	human		2017-10-24	2017-10-24		van Beek et al.	van Beek,J.,de Graaf,M.,Smits,S.L.,Schapendonk,C.M.E.,Verjans,G.M.G.M.,Vennema,H.,van der Eijk,A.A.,Phan,M.V.T.,Cotten,M.L.,Koopmans,M.P.G.,Verjans,G.M.	National Institute for Public Health and the Environment (RIVM), Centre for infectious Disease Control (Cib)	https://www.ncbi.nlm.nih.gov/nuccore/MF140634	0.996564028016387	3CLpro:1,NTPase:1,ORF1:0.9976470588235294,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9879518072289156	0	1296	0							0.988	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	Apeldoorn_2007	GII.P4	GII.P	GII.P4	Apeldoorn_2008
MF140693	MF140693.1	Norovirus/GII/Hu/NL/2011/GII.P4-GII.4/Rotterdam/E7800020_p8_d340	2011-08-14	Europe	Netherlands			7543	Homo sapiens	Homo	human		2017-10-24	2017-10-24		van Beek et al.	van Beek,J.,de Graaf,M.,Smits,S.L.,Schapendonk,C.M.E.,Verjans,G.M.G.M.,Vennema,H.,van der Eijk,A.A.,Phan,M.V.T.,Cotten,M.L.,Koopmans,M.P.G.,Verjans,G.M.	National Institute for Public Health and the Environment (RIVM), Centre for infectious Disease Control (Cib)	https://www.ncbi.nlm.nih.gov/nuccore/MF140693	0.9969604863221885	3CLpro:1,NTPase:1,ORF1:0.9976470588235294,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9879518072289156	0	1323	0							0.988	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	NewOrleans_2009*	GII.P4	GII.P	GII.P4	NewOrleans_2009
KY210980	KY210980.3	Hu/GII.P16-GII.4/RUS/Novosibirsk/NS16-C38/2016	2016-05-XX	Europe	Russia	Novosibirsk		7577	Homo sapiens	Homo	human		2017-11-01	2024-04-12		Zhirakovskaia et al.	Zhirakovskaia,E.V.,Tikunov,A.Y.,Sokolov,S.N.,Kravchuk,B.I.,Krasnova,E.I.,Tikunova,N.V.,Zhirakovskaya,E.,Tikunova,N.	Institute of Chemical Biology and Fundamental Medicine (ICBFM SB RAS), Siberian Branch of the Russian Academy of Sciences	https://www.ncbi.nlm.nih.gov/nuccore/KY210980	0.999471388925598	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	76	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P16	GII.4	GII	GII.4	Sydney_2012*	GII.P16	GII.P	GII.P16	
KY424329	KY424329.1	Hu/GII.4/RockvilleD7/2012/US	2012-01-XX	North America	USA			7529	Homo sapiens	Homo	human		2017-01-17	2018-04-19		Parra et al.	Parra,G.I.,Squires,R.B.,Karangwa,C.K.,Johnson,J.A.,Lepore,C.J.,Sosnovtsev,S.V.,Green,K.Y.,Lepore,C.,Sosnovtsev,S.S.	NIAID, NIH, LID	https://www.ncbi.nlm.nih.gov/nuccore/KY424329	0.9944495837187789	3CLpro:1,NTPase:1,ORF1:0.9905882352941177,RdRp:1,VP1:1,VP2:1,VPg:1,p22:0.9717514124293786,p48:0.9668674698795181	0	1212	0						ORF1:857-860,p22:159-162	0.967	1.0	0.972	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P31 (GII.Pe)	GII.4	GII	GII.4	Sydney_2012*	GII.P31	GII.P	GII.P31	
KY424333	KY424333.1	Hu/GII.4/MD104-5/1987/US	1987-11-XX	North America	USA			7521	Homo sapiens	Homo	human		2017-01-17	2018-04-19		Parra et al.	Parra,G.I.,Squires,R.B.,Karangwa,C.K.,Johnson,J.A.,Lepore,C.J.,Sosnovtsev,S.V.,Green,K.Y.,Lepore,C.,Sosnovtsev,S.S.	NIAID, NIH, LID	https://www.ncbi.nlm.nih.gov/nuccore/KY424333	0.9944495837187789	3CLpro:1,NTPase:1,ORF1:0.9935294117647059,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9668674698795181	0	1406	0							0.967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	CHDC_1970s	GII.P4	GII.P	GII.P4	US95-96
KY424336	KY424336.1	Hu/GII.4/MD104-9/1987/US	1987-11-XX	North America	USA			7521	Homo sapiens	Homo	human		2017-01-17	2018-04-19		Parra et al.	Parra,G.I.,Squires,R.B.,Karangwa,C.K.,Johnson,J.A.,Lepore,C.J.,Sosnovtsev,S.V.,Green,K.Y.,Lepore,C.,Sosnovtsev,S.S.	NIAID, NIH, LID	https://www.ncbi.nlm.nih.gov/nuccore/KY424336	0.9944495837187789	3CLpro:1,NTPase:1,ORF1:0.9935294117647059,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9668674698795181	0	1408	0							0.967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	CHDC_1970s	GII.P4	GII.P	GII.P4	US95-96
KY424338	KY424338.1	Hu/GII.4/MD143-7/1987/US	1987-12-XX	North America	USA			7521	Homo sapiens	Homo	human		2017-01-17	2018-04-19		Parra et al.	Parra,G.I.,Squires,R.B.,Karangwa,C.K.,Johnson,J.A.,Lepore,C.J.,Sosnovtsev,S.V.,Green,K.Y.,Lepore,C.,Sosnovtsev,S.S.	NIAID, NIH, LID	https://www.ncbi.nlm.nih.gov/nuccore/KY424338	0.9944495837187789	3CLpro:1,NTPase:1,ORF1:0.9935294117647059,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9668674698795181	0	1407	0							0.967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	CHDC_1970s	GII.P4	GII.P	GII.P4	US95-96
KY424339	KY424339.1	Hu/GII.4/MD04-1A/1988/US	1988-01-XX	North America	USA			7521	Homo sapiens	Homo	human		2017-01-17	2018-04-19		Parra et al.	Parra,G.I.,Squires,R.B.,Karangwa,C.K.,Johnson,J.A.,Lepore,C.J.,Sosnovtsev,S.V.,Green,K.Y.,Lepore,C.,Sosnovtsev,S.S.	NIAID, NIH, LID	https://www.ncbi.nlm.nih.gov/nuccore/KY424339	0.9943174309501784	3CLpro:1,NTPase:1,ORF1:0.9935294117647059,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9668674698795181	0	1423	1							0.967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	CHDC_1970s	GII.P4	GII.P	GII.P4	US95-96
KY424340	KY424340.1	Hu/GII.4/MD04-7A/1988/US	1988-01-XX	North America	USA			7521	Homo sapiens	Homo	human		2017-01-17	2018-04-19		Parra et al.	Parra,G.I.,Squires,R.B.,Karangwa,C.K.,Johnson,J.A.,Lepore,C.J.,Sosnovtsev,S.V.,Green,K.Y.,Lepore,C.,Sosnovtsev,S.S.	NIAID, NIH, LID	https://www.ncbi.nlm.nih.gov/nuccore/KY424340	0.9944495837187789	3CLpro:1,NTPase:1,ORF1:0.9935294117647059,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9668674698795181	0	1421	0							0.967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	CHDC_1970s	GII.P4	GII.P	GII.P4	US95-96
